time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.660000000000003,-5.42252197955,4.8260868276,22.9491167146,0.19479244371,0.120457680985,0.0,-4.09020535377,4.20520804282,5.27070427269,-0.0532060692162,-0.0783073800802,0.0,454.3503409817058,455.102129607929,456.8195361788188,455.51107147909147
3.720000000000003,-5.67073639792,5.08176953534,23.2668888324,0.192006762524,0.115617307397,0.0,-4.18326858407,4.31706999725,5.32151185707,-0.0354909518253,-0.0858784537502,0.0,464.69051120950905,464.09154231130066,463.78414047591434,465.1724893932874
3.780000000000003,-5.92433542665,5.34386124513,23.586571656,0.190029734277,0.111259109736,0.0,-4.26975585208,4.41898400629,5.33457680845,-0.0283012278373,-0.0544147523647,0.0,452.30425629054173,454.82733152987515,452.14524170361784,452.7238320270381
3.840000000000003,-6.18379454813,5.61321799307,23.9133673686,0.187989164455,0.108101867889,0.0,-4.37848696801,4.55896120813,5.55737143376,-0.0489900724059,-0.0492556435944,0.0,514.6823185852228,515.0459992264559,516.6519847442136,515.1905980880629
3.900000000000003,-6.4492636108,5.89008236629,24.2492968473,0.184874645019,0.1056118785,0.0,-4.470300757,4.66930136974,5.63985199732,-0.0584966381713,-0.0293078503911,0.0,477.1710955132946,478.69092976473036,476.64698450018153,475.91817600037416
3.960000000000003,-6.71984126207,6.17280763853,24.5866341151,0.181166806069,0.104003613689,0.0,-4.54897435809,4.75445162091,5.60497679255,-0.0693829399549,-0.0222172031023,0.0,440.0483362394664,440.6348813683658,442.6475892235716,441.74777040289075
4.020000000000002,-6.99499558318,6.46029190453,24.9205043329,0.17659386464,0.103523932593,0.0,-4.62295751941,4.8279459641,5.52455071983,-0.0955972052945,0.0111642264228,0.0,424.7686786338164,427.622588784102,426.1596451975258,423.90714873651297
4.080000000000001,-7.27466592617,6.75216565564,25.2500670551,0.170717001122,0.10413895612,0.0,-4.69960013836,4.90060572849,5.46129867007,-0.103115944894,0.00835705042187,0.0,429.7818355350206,429.5436592208144,431.10242390666076,430.45787827155436
4.14,-7.55883504249,7.04805018108,25.5745785561,0.164108546579,0.104298244115,0.0,-4.77292908902,4.96167681787,5.35643953189,-0.130359356945,-0.0123098662164,0.0,415.9892763236946,414.1750675400869,416.39058059558954,413.98749553971805
4.199999999999998,-7.84778672108,7.34801083567,25.8961685385,0.156341944341,0.103100249707,0.0,-4.85887174674,5.03613632346,5.36338176829,-0.127673411785,-0.0432608484702,0.0,451.55048169899607,449.0460164408525,450.5844928375988,450.7865485152306
4.259999999999997,-8.1419134532,7.65228356151,26.2183302138,0.149457079123,0.100394850183,0.0,-4.94529726814,5.10547477333,5.37551402517,-0.0968389877278,-0.0490238755554,0.0,452.62474432013767,452.159452298749,449.867990127909,452.3462368747869
